Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_T014_001,SE_T014_002,SE_T014_003,SE_T014_004,SE_T014_005,SE_T014_006,SE_T014_007,SE_T014_008,SE_T014_009,SE_T014_010,SE_T014_011,SE_T014_012,SE_T014_013,SE_T014_014,SE_T014_015,SE_T014_016,SE_T014_017,SE_T056_001,SE_T056_002,SE_T056_003,SE_T056_004,SE_T056_005,SE_T056_006,SE_T056_007,SE_T056_008,SE_T056_009,SE_T056_010,SE_T056_011,SE_T056_012,SE_T056_013,SE_T056_014,SE_T056_015,SE_T056_016,SE_T056_017,SE_T057_001,SE_T058_001,SE_T058_002,SE_T058_003,SE_T058_004,SE_T058_005,SE_T058_006,SE_T058_007,SE_T058_008,SE_T058_009,SE_T058_010,SE_T080_001,SE_T080_002,SE_T080_003,SE_T102_001,SE_T102_002,SE_T102_003,SE_T102_004,SE_T102_005,SE_T102_006,SE_T102_007,SE_T102_008,SE_T102_009,SE_T103_001,SE_T103_002,SE_T103_003,SE_T103_004,SE_T103_005,SE_T103_006,SE_T104_001
"25017315402","14000US25017315402","Census Tract 3154.02, Middlesex County, Massachusetts","Census Tract 3154.02, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001495",,,,,"25","017",,,,"315402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2927,2847,2742,37,25,36,0,0,7,80,76,0,0,0,0,4,0,1015,7,0,26,19,67,16,6,27,25,36,77,149,210,90,211,49,108295,108295,109659,,,103750,,,,,108977,1015,5,1010,36,0,0,0,5,5,0,19,7,36,0,22,14,0,0,1711
"25017315403","14000US25017315403","Census Tract 3154.03, Middlesex County, Massachusetts","Census Tract 3154.03, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001496",,,,,"25","017",,,,"315403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1645,1634,1591,5,0,25,0,13,0,11,0,0,0,0,0,11,0,567,12,5,10,13,0,36,17,21,35,12,32,91,80,53,135,15,99875,99875,98875,,,,,,,,98875,567,14,553,43,0,0,0,0,0,36,7,0,43,0,19,0,24,0,1399
"25017315500","14000US25017315500","Census Tract 3155, Middlesex County, Massachusetts","Census Tract 3155, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001497",,,,,"25","017",,,,"315500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7499,7454,7286,0,0,77,0,50,41,45,45,0,0,0,0,0,0,2705,56,96,192,53,71,73,108,88,72,104,297,457,291,357,188,202,80638,80638,80359,,,,,,,,80203,2705,64,2641,102,0,0,0,11,28,17,46,0,137,0,28,8,66,35,1426
"25017316101","14000US25017316101","Census Tract 3161.01, Middlesex County, Massachusetts","Census Tract 3161.01, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001498",,,,,"25","017",,,,"316101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4866,4640,4452,27,0,131,0,5,25,226,145,0,0,0,0,81,0,1701,9,24,34,18,14,51,35,105,53,70,197,282,263,158,203,185,93798,93798,95125,,,,,,,74100,94712,1701,24,1677,97,0,11,37,0,0,25,24,0,113,0,86,11,0,16,1255
"25017316102","14000US25017316102","Census Tract 3161.02, Middlesex County, Massachusetts","Census Tract 3161.02, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001499",,,,,"25","017",,,,"316102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6953,6828,6619,0,0,138,0,13,58,125,125,0,0,0,0,0,0,2318,19,56,83,82,109,33,92,41,54,95,88,536,379,237,258,156,96150,96150,95850,,,,,,,,95575,2318,12,2306,467,0,101,65,96,35,125,45,0,507,0,236,197,34,40,911
"25017316201","14000US25017316201","Census Tract 3162.01, Middlesex County, Massachusetts","Census Tract 3162.01, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001500",,,,,"25","017",,,,"316201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4150,4114,3971,26,0,79,0,34,4,36,36,0,0,0,0,0,0,1425,7,37,16,49,72,69,8,14,45,76,110,193,260,182,122,165,101587,101587,100577,,,,,,,,100577,1425,21,1404,21,0,0,0,0,0,0,8,13,44,0,21,0,0,23,
"25017316202","14000US25017316202","Census Tract 3162.02, Middlesex County, Massachusetts","Census Tract 3162.02, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001501",,,,,"25","017",,,,"316202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4434,4353,3800,92,0,442,0,0,19,81,52,0,0,0,0,14,15,1487,10,37,45,23,46,22,23,42,46,82,117,181,234,312,146,121,112426,112426,110515,,,141667,,,,104792,110147,1487,25,1462,53,0,0,0,7,0,30,8,8,53,0,21,14,18,0,1413
"25017316300","14000US25017316300","Census Tract 3163, Middlesex County, Massachusetts","Census Tract 3163, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001502",,,,,"25","017",,,,"316300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8093,8077,6997,234,0,657,0,51,138,16,16,0,0,0,0,0,0,3289,113,97,46,100,136,80,87,163,88,433,324,343,454,242,435,148,74330,74330,70074,50495,,107610,,,109286,,69453,3289,89,3200,1222,15,0,24,69,298,395,172,249,1236,42,709,218,238,29,1380
"25017316400","14000US25017316400","Census Tract 3164, Middlesex County, Massachusetts","Census Tract 3164, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001503",,,,,"25","017",,,,"316400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6403,5962,5317,205,0,267,0,0,173,441,184,36,0,0,0,176,45,1925,41,42,38,83,47,131,111,44,0,128,173,216,254,193,273,151,88906,88906,92961,128917,,39018,,,,102000,92895,1925,19,1906,101,0,0,0,6,0,10,65,20,111,0,0,66,35,10,1765
"25017316500","14000US25017316500","Census Tract 3165, Middlesex County, Massachusetts","Census Tract 3165, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001504",,,,,"25","017",,,,"316500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6547,6292,5847,90,12,264,0,14,65,255,147,0,0,0,0,4,104,2290,60,20,100,41,61,95,22,15,0,176,154,405,479,376,239,47,99863,99863,102563,,,94492,,,,,101591,2290,30,2260,430,0,8,14,78,180,89,26,35,439,8,238,80,104,9,1160
"25017317101","14000US25017317101","Census Tract 3171.01, Middlesex County, Massachusetts","Census Tract 3171.01, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001505",,,,,"25","017",,,,"317101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6081,5769,5253,0,79,401,0,0,36,312,291,0,0,0,0,21,0,2764,208,66,80,70,114,49,106,84,48,228,242,235,221,308,408,297,90298,90298,76406,,,147969,,,,92262,74537,2764,57,2707,603,111,27,37,116,201,25,47,39,603,82,176,139,190,16,1013
"25017317102","14000US25017317102","Census Tract 3171.02, Middlesex County, Massachusetts","Census Tract 3171.02, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001506",,,,,"25","017",,,,"317102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4434,4188,3594,0,0,503,0,65,26,246,192,0,0,0,0,24,30,1702,56,38,58,61,31,7,31,102,128,91,132,186,243,193,202,143,89241,89241,88661,,,141125,,16806,,57344,88192,1702,9,1693,437,8,51,24,12,78,160,18,86,437,8,213,175,27,14,1321
"25017317103","14000US25017317103","Census Tract 3171.03, Middlesex County, Massachusetts","Census Tract 3171.03, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001507",,,,,"25","017",,,,"317103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5104,5096,4708,17,0,286,0,0,85,8,0,0,0,0,0,0,8,1758,46,11,26,48,55,21,44,32,58,59,91,202,159,256,281,369,128108,128108,125903,,,166635,,,130625,,125903,1758,7,1751,46,0,0,0,0,0,30,9,7,54,0,39,7,0,8,1442
"25017317201","14000US25017317201","Census Tract 3172.01, Middlesex County, Massachusetts","Census Tract 3172.01, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001508",,,,,"25","017",,,,"317201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2754,2717,2526,0,0,191,0,0,0,37,37,0,0,0,0,0,0,976,9,28,6,26,8,17,49,52,34,31,47,79,146,128,173,143,116800,116800,116600,,,198056,,,,,116688,976,4,972,11,0,0,0,0,0,0,0,11,18,0,11,0,0,7,
"25017317202","14000US25017317202","Census Tract 3172.02, Middlesex County, Massachusetts","Census Tract 3172.02, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001509",,,,,"25","017",,,,"317202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3617,3550,3284,64,0,201,0,0,1,67,43,0,0,0,0,24,0,1269,8,0,40,49,0,7,37,21,22,53,75,188,171,118,247,233,119075,119075,118301,,,190500,,,,,118718,1269,23,1246,57,0,0,0,0,14,13,30,0,69,0,35,6,16,12,1525
"25017317203","14000US25017317203","Census Tract 3172.03, Middlesex County, Massachusetts","Census Tract 3172.03, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001510",,,,,"25","017",,,,"317203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4217,4186,3699,11,0,438,0,9,29,31,31,0,0,0,0,0,0,1599,37,41,71,44,111,32,64,33,21,39,123,255,162,274,192,100,86729,86729,86619,,,86853,,,,,86619,1599,50,1549,236,15,50,28,29,55,9,25,25,246,0,171,14,51,10,981
"25017317301","14000US25017317301","Census Tract 3173.01, Middlesex County, Massachusetts","Census Tract 3173.01, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001511",,,,,"25","017",,,,"317301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2823,2635,2224,9,0,324,0,74,4,188,150,1,0,0,0,37,0,1203,67,66,28,17,104,8,61,55,14,75,87,189,151,57,110,114,77120,77120,71776,,,161375,,,,160583,70329,1203,40,1163,445,22,41,0,59,127,78,118,0,445,76,123,94,152,0,1198
"25017317302","14000US25017317302","Census Tract 3173.02, Middlesex County, Massachusetts","Census Tract 3173.02, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001512",,,,,"25","017",,,,"317302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5465,5406,4858,50,0,454,0,0,44,59,59,0,0,0,0,0,0,2567,88,217,138,59,33,116,34,119,204,193,155,247,210,246,353,155,69440,69440,63140,,,96080,,,,,62907,2567,26,2541,469,61,93,79,15,131,40,50,0,546,26,205,114,82,119,910
"25017318100","14000US25017318100","Census Tract 3181, Middlesex County, Massachusetts","Census Tract 3181, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001513",,,,,"25","017",,,,"318100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6745,6642,5249,0,0,1184,0,66,143,103,103,0,0,0,0,0,0,2285,9,20,38,48,74,77,77,28,39,103,146,314,309,170,414,419,115082,115082,100714,,,162292,,,110341,,100655,2285,38,2247,26,0,0,0,0,0,12,14,0,26,0,12,14,0,0,
"25017318200","14000US25017318200","Census Tract 3182, Middlesex County, Massachusetts","Census Tract 3182, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001514",,,,,"25","017",,,,"318200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4013,3814,3213,27,0,534,0,0,40,199,120,0,0,0,0,70,9,1412,67,31,13,5,30,8,0,38,39,88,105,191,276,167,212,142,107000,107000,102225,,,121250,,,,100673,102297,1412,51,1361,229,14,19,8,22,6,76,61,23,236,0,119,51,59,7,1400
"25017318300","14000US25017318300","Census Tract 3183, Middlesex County, Massachusetts","Census Tract 3183, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001515",,,,,"25","017",,,,"318300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000,7836,6590,18,0,1028,0,0,200,164,164,0,0,0,0,0,0,2642,0,17,0,32,0,47,12,13,16,68,208,314,379,278,544,714,148770,148770,141892,,,178500,,,,,143472,2642,0,2642,111,0,0,0,0,26,0,47,38,111,14,61,36,0,0,1814
"25017318400","14000US25017318400","Census Tract 3184, Middlesex County, Massachusetts","Census Tract 3184, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001516",,,,,"25","017",,,,"318400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,3957,3221,83,0,632,0,7,14,139,104,0,0,0,0,35,0,1399,54,20,46,20,9,10,0,83,22,51,59,97,117,119,340,352,149353,149353,149095,,,194355,,,,57286,148448,1399,56,1343,263,50,42,0,18,52,0,59,42,263,32,85,69,77,0,1103
"25017320102","14000US25017320102","Census Tract 3201.02, Middlesex County, Massachusetts","Census Tract 3201.02, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001517",,,,,"25","017",,,,"320102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5369,5265,4612,29,0,511,0,19,94,104,104,0,0,0,0,0,0,1753,36,23,17,16,20,58,34,12,53,85,84,241,169,192,291,422,129596,129596,131080,,,51125,,,,182875,130909,1753,7,1746,168,0,0,0,21,35,12,90,10,175,22,97,0,49,7,1589
"25017320103","14000US25017320103","Census Tract 3201.03, Middlesex County, Massachusetts","Census Tract 3201.03, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001518",,,,,"25","017",,,,"320103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2773,2731,2422,14,0,247,0,6,42,42,37,0,0,0,0,3,2,1060,60,14,55,25,26,60,10,29,15,42,55,94,76,107,171,221,114667,114667,99844,,,163458,,,,,99844,1060,18,1042,215,0,97,0,36,27,27,15,13,215,0,57,64,94,0,929
"25017320104","14000US25017320104","Census Tract 3201.04, Middlesex County, Massachusetts","Census Tract 3201.04, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001519",,,,,"25","017",,,,"320104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7462,7352,7160,71,0,31,0,0,90,110,83,0,0,0,0,23,4,2406,28,14,79,16,41,29,14,12,13,70,161,231,391,249,363,695,131643,131643,131536,,,,,,101328,,133750,2406,0,2406,340,28,0,0,36,30,75,82,89,340,32,205,25,78,0,1506
"25017321100","14000US25017321100","Census Tract 3211, Middlesex County, Massachusetts","Census Tract 3211, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001520",,,,,"25","017",,,,"321100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7043,6573,5285,158,0,429,0,22,679,470,229,29,0,0,0,131,81,2870,104,66,115,86,89,50,132,118,53,204,320,359,242,201,379,352,79630,79630,78054,59224,,173063,,50750,98652,50096,78380,2870,64,2806,1017,0,30,97,147,276,168,169,130,1050,105,442,272,158,73,1212
"25017321200","14000US25017321200","Census Tract 3212, Middlesex County, Massachusetts","Census Tract 3212, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001521",,,,,"25","017",,,,"321200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6566,5705,5084,59,27,173,0,0,362,861,379,0,0,0,0,55,427,2716,54,79,72,123,106,85,96,224,132,201,548,251,266,164,241,74,64122,64122,65673,,,96029,,,47325,63411,66250,2716,24,2692,1092,14,15,88,171,348,246,124,86,1140,72,551,317,152,48,1185
"25017321300","14000US25017321300","Census Tract 3213, Middlesex County, Massachusetts","Census Tract 3213, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001522",,,,,"25","017",,,,"321300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7887,5749,5095,156,5,197,0,0,296,2138,891,33,0,0,0,112,1102,3186,44,143,206,243,277,109,164,173,109,203,373,291,242,306,143,160,55455,55455,51921,52353,,91912,,,68250,51544,51442,3186,81,3105,1867,75,247,484,219,387,318,95,42,1867,81,919,595,272,0,933
"25017321400","14000US25017321400","Census Tract 3214, Middlesex County, Massachusetts","Census Tract 3214, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001523",,,,,"25","017",,,,"321400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3038,2761,2442,52,0,211,0,8,48,277,141,0,0,0,0,29,107,1179,0,0,25,23,44,27,14,47,24,20,215,202,173,118,139,108,94141,94141,85313,,,145500,,,,95083,86518,1179,0,1179,322,0,0,0,18,7,43,226,28,335,16,246,21,39,13,1706
"25017321500","14000US25017321500","Census Tract 3215, Middlesex County, Massachusetts","Census Tract 3215, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001524",,,,,"25","017",,,,"321500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7446,6640,5741,63,0,33,0,15,788,806,205,0,0,18,0,359,224,2768,61,126,68,104,70,26,91,136,75,177,268,435,399,274,316,142,84010,84010,82995,,,,,49474,143018,69792,79753,2768,0,2768,1276,0,31,36,280,393,199,232,105,1342,216,681,202,152,91,1185
"25017321600","14000US25017321600","Census Tract 3216, Middlesex County, Massachusetts","Census Tract 3216, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001525",,,,,"25","017",,,,"321600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7161,6721,5427,254,9,725,0,58,248,440,303,0,0,0,0,137,0,3021,280,200,91,55,59,163,10,237,35,150,374,429,303,150,248,237,66319,66319,68250,82436,,78289,,44577,43842,44173,68275,3021,10,3011,1183,62,84,31,177,474,328,0,27,1212,18,572,286,307,29,1125
"25017322100","14000US25017322100","Census Tract 3221, Middlesex County, Massachusetts","Census Tract 3221, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001526",,,,,"25","017",,,,"322100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4764,4686,4342,0,6,185,0,49,104,78,70,0,0,0,0,8,0,1759,31,45,29,24,17,70,12,26,56,107,180,194,298,196,256,218,108008,108008,108478,,,109722,,,,,108641,1759,47,1712,64,0,0,0,0,0,25,21,18,64,0,46,0,18,0,1667
"25017322200","14000US25017322200","Census Tract 3222, Middlesex County, Massachusetts","Census Tract 3222, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001527",,,,,"25","017",,,,"322200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3885,3822,3447,51,6,59,0,8,251,63,32,0,0,0,0,7,24,1635,14,30,60,13,105,78,107,145,63,110,135,194,146,56,144,235,72529,72529,74680,,,,,,38209,,74331,1635,25,1610,457,26,35,8,71,185,58,64,10,457,9,199,163,86,0,1120
"25017322300","14000US25017322300","Census Tract 3223, Middlesex County, Massachusetts","Census Tract 3223, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001528",,,,,"25","017",,,,"322300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6128,5755,5239,78,0,179,0,9,250,373,169,0,0,0,0,0,204,2503,63,139,46,179,124,92,193,102,69,212,324,355,283,141,60,121,63456,63456,62019,,,64926,,,,30451,63162,2503,65,2438,792,88,112,77,106,113,173,96,27,817,26,439,240,87,25,1029
"25017322400","14000US25017322400","Census Tract 3224, Middlesex County, Massachusetts","Census Tract 3224, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001529",,,,,"25","017",,,,"322400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4687,4493,4198,53,8,43,0,0,191,194,155,0,0,0,0,0,39,1760,48,119,125,63,79,76,19,45,72,87,137,239,196,228,127,100,77600,77600,79250,,,86111,,,,83468,78050,1760,10,1750,529,24,7,15,114,97,164,101,7,561,16,308,79,126,32,1261
"25017323100","14000US25017323100","Census Tract 3231, Middlesex County, Massachusetts","Census Tract 3231, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001530",,,,,"25","017",,,,"323100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6841,6609,6308,0,0,152,0,15,134,232,155,0,14,0,0,63,0,2460,98,31,0,90,60,70,64,60,54,130,100,170,278,152,567,536,131500,131500,132500,,,250001,,,,136786,126094,2460,16,2444,159,16,27,0,15,0,42,47,12,193,14,73,25,47,34,1378
"25017324101","14000US25017324101","Census Tract 3241.01, Middlesex County, Massachusetts","Census Tract 3241.01, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001531",,,,,"25","017",,,,"324101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4633,4623,4438,20,0,132,0,0,33,10,10,0,0,0,0,0,0,1678,31,80,89,68,38,81,0,64,30,34,128,176,193,220,171,275,104674,104674,102813,,,250001,,,,,102813,1678,20,1658,179,18,61,10,22,0,21,31,16,205,0,83,78,18,26,802
"25017324102","14000US25017324102","Census Tract 3241.02, Middlesex County, Massachusetts","Census Tract 3241.02, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001532",,,,,"25","017",,,,"324102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4524,4437,3880,4,0,300,0,15,238,87,86,0,0,0,0,0,1,1668,36,45,57,78,24,46,0,21,32,78,102,143,265,151,238,352,116290,116290,110313,,,224519,,,106938,,108818,1668,32,1636,296,8,92,0,11,0,68,109,8,320,64,125,44,63,24,1386
"25017325100","14000US25017325100","Census Tract 3251, Middlesex County, Massachusetts","Census Tract 3251, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001533",,,,,"25","017",,,,"325100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7716,7292,6512,216,5,228,0,21,310,424,352,35,0,0,0,4,33,3229,71,252,113,86,72,105,141,166,91,367,298,352,401,343,224,147,67110,67110,71071,41290,,120167,,,42115,142500,70920,3229,27,3202,1299,67,165,225,331,334,57,98,22,1311,70,606,341,282,12,919
"25017326101","14000US25017326101","Census Tract 3261.01, Middlesex County, Massachusetts","Census Tract 3261.01, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001534",,,,,"25","017",,,,"326101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4084,4038,3866,26,3,105,0,3,35,46,24,7,0,0,0,0,15,1474,70,61,26,11,9,36,0,39,24,60,141,180,148,171,206,292,106968,106968,106277,,,171528,,,,,106277,1474,0,1474,235,0,0,26,41,25,77,48,18,262,12,112,36,75,27,1333
"25017326102","14000US25017326102","Census Tract 3261.02, Middlesex County, Massachusetts","Census Tract 3261.02, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001535",,,,,"25","017",,,,"326102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6913,6770,6312,82,18,295,0,0,63,143,100,0,0,0,0,0,43,2540,77,17,143,58,58,67,101,25,0,66,118,339,331,312,342,486,118005,118005,117282,,,121574,,,,,117078,2540,6,2534,318,20,58,31,9,82,44,17,57,352,0,259,21,38,34,1125
"25017327101","14000US25017327101","Census Tract 3271.01, Middlesex County, Massachusetts","Census Tract 3271.01, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001536",,,,,"25","017",,,,"327101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4026,3947,3740,19,0,85,0,0,103,79,79,0,0,0,0,0,0,1293,16,105,9,27,11,34,28,24,84,57,224,126,87,138,201,122,79871,79871,79569,,,,,,,,79569,1293,40,1253,55,0,0,0,0,55,0,0,0,59,0,0,28,27,4,
"25017327102","14000US25017327102","Census Tract 3271.02, Middlesex County, Massachusetts","Census Tract 3271.02, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001537",,,,,"25","017",,,,"327102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4188,3957,3811,59,0,49,0,23,15,231,216,0,0,0,0,4,11,1499,27,18,69,22,84,38,58,37,50,169,206,315,187,125,80,14,73750,73750,73838,,,,,,,,73268,1499,19,1480,617,0,0,53,86,165,171,106,36,625,0,365,151,82,27,1257
"25017327103","14000US25017327103","Census Tract 3271.03, Middlesex County, Massachusetts","Census Tract 3271.03, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001538",,,,,"25","017",,,,"327103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3568,3529,3368,0,0,60,0,0,101,39,39,0,0,0,0,0,0,1411,73,47,61,123,24,64,29,20,8,42,163,152,158,147,134,166,85240,85240,85769,,,,,,,,85385,1411,17,1394,314,9,86,30,16,127,15,15,16,335,9,156,62,87,21,1031
"25017328100","14000US25017328100","Census Tract 3281, Middlesex County, Massachusetts","Census Tract 3281, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001539",,,,,"25","017",,,,"328100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3299,3290,3122,0,0,108,0,10,50,9,9,0,0,0,0,0,0,1140,24,4,9,22,27,25,21,36,33,48,69,146,149,124,214,189,116125,116125,115063,,,241875,,,91667,,115063,1140,18,1122,48,0,0,0,18,6,18,0,6,48,0,32,16,0,0,1250
"25017330100","14000US25017330100","Census Tract 3301, Middlesex County, Massachusetts","Census Tract 3301, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001540",,,,,"25","017",,,,"330100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8112,8008,7300,24,40,556,0,0,88,104,57,0,0,0,0,32,15,2779,39,54,44,75,42,51,19,45,43,202,102,322,178,302,545,716,138458,138458,133799,,,218345,,,,,133407,2779,26,2753,123,31,15,10,0,0,0,25,42,156,0,66,15,42,33,1610
"25017330200","14000US25017330200","Census Tract 3302, Middlesex County, Massachusetts","Census Tract 3302, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001541",,,,,"25","017",,,,"330200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7137,6983,6339,102,0,398,0,0,144,154,84,13,0,0,0,23,34,2645,146,85,75,0,0,151,50,73,56,268,185,259,391,311,243,352,96161,96161,93000,63750,,115083,,,,,94950,2645,13,2632,625,0,0,62,88,73,140,212,50,625,13,267,182,163,0,1410
"25017331101","14000US25017331101","Census Tract 3311.01, Middlesex County, Massachusetts","Census Tract 3311.01, Middlesex County, Massachusetts","ma","140","00","ACSSF","0001542",,,,,"25","017",,,,"331101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3413,3362,3050,68,0,126,0,0,118,51,36,0,0,0,0,0,15,1146,29,19,25,41,34,47,9,39,43,52,101,154,121,183,139,110,92300,92300,89024,,,139038,,,,,88811,1146,35,1111,265,0,0,29,11,38,10,120,57,272,20,101,30,114,7,1685
